iter	Passed	Remaining
4771	336898	16096
4772	336961	16025
4773	337030	15954
4774	337094	15884
4775	337163	15813
4776	337245	15743
4777	337305	15672
4778	337369	15601
4779	337439	15530
4780	337528	15460
4781	337612	15390
4782	337770	15324
4783	337872	15255
4784	337933	15184
4785	338006	15113
4786	338074	15042
4787	338139	14971
4788	338219	14901
4789	338306	14831
4790	338391	14761
4791	338489	14692
4792	338576	14622
4793	338651	14551
4794	338734	14481
4795	338807	14411
4796	338912	14342
4797	338992	14271
4798	339059	14201
4799	339124	14130
4800	339188	14059
4801	339260	13988
4802	339336	13918
4803	339409	13847
4804	339474	13776
4805	339549	13706
4806	339610	13635
4807	339677	13564
4808	339745	13493
4809	339823	13423
4810	339897	13352
4811	339964	13282
4812	340035	13211
4813	340110	13140
4814	340186	13070
4815	340260	12999
4816	340327	12929
4817	340400	12858
4818	340467	12787
4819	340533	12717
4820	340617	12646
4821	340694	12576
4822	340758	12505
4823	340822	12434
4824	340891	12363
4825	340960	12293
4826	341032	12222
4827	341098	12151
4828	341167	12081
4829	341239	12010
4830	341319	11940
4831	341385	11869
4832	341450	11798
4833	341518	11727
4834	341582	11656
4835	341657	11586
4836	341727	11515
4837	341787	11444
4838	341849	11373
4839	341921	11303
4840	341995	11232
4841	342069	11162
4842	342128	11091
4843	342196	11020
4844	342261	10949
4845	342327	10878
4846	342392	10807
4847	342501	10738
4848	342589	10668
4849	342658	10597
4850	342726	10526
4851	342797	10456
4852	342873	10385
4853	342931	10314
4854	343002	10244
4855	343076	10173
4856	343150	10103
4857	343227	10032
4858	343308	9962
4859	343387	9891
4860	343459	9821
4861	343537	9750
4862	343608	9680
4863	343689	9609
4864	343761	9539
4865	343825	9468
4866	343899	9397
4867	343981	9327
4868	344055	9256
4869	344119	9185
4870	344185	9115
4871	344251	9044
4872	344317	8973
4873	344378	8902
4874	344451	8832
4875	344520	8761
4876	344584	8690
4877	344653	8619
4878	344719	8549
4879	344786	8478
4880	344869	8408
4881	344943	8337
4882	345003	8266
4883	345067	8195
4884	345139	8125
4885	345221	8054
4886	345294	7984
4887	345367	7913
4888	345429	7842
4889	345510	7772
4890	345583	7701
4891	345655	7630
4892	345713	7560
4893	345779	7489
4894	345855	7418
4895	345938	7348
4896	346016	7277
4897	346082	7207
4898	346148	7136
4899	346222	7065
4900	346289	6995
4901	346368	6924
4902	346431	6853
4903	346505	6783
4904	346580	6712
4905	346640	6641
4906	346721	6571
4907	346782	6500
4908	346849	6429
4909	346921	6359
4910	346988	6288
4911	347076	6217
4912	347147	6147
4913	347216	6076
4914	347281	6005
4915	347363	5935
4916	347422	5864
4917	347500	5794
4918	347569	5723
4919	347639	5652
4920	347710	5582
4921	347771	5511
4922	347853	5440
4923	347937	5370
4924	348012	5299
4925	348087	5229
4926	348157	5158
4927	348239	5087
4928	348306	5017
4929	348368	4946
4930	348433	4875
4931	348508	4805
4932	348584	4734
4933	348660	4663
4934	348722	4593
4935	348787	4522
4936	348855	4451
4937	348928	4381
4938	349006	4310
4939	349065	4239
4940	349134	4168
4941	349220	4098
4942	349341	4028
4943	349450	3958
4944	349522	3887
4945	349600	3816
4946	349681	3746
4947	349764	3675
4948	349851	3605
4949	349940	3534
4950	350019	3464
4951	350110	3393
4952	350220	3323
4953	350313	3252
4954	350389	3182
4955	350472	3111
4956	350535	3040
4957	350599	2969
4958	350675	2899
4959	350735	2828
4960	350802	2757
4961	350872	2687
4962	350934	2616
4963	350996	2545
4964	351061	2474
4965	351128	2404
4966	351188	2333
4967	351263	2262
4968	351334	2191
4969	351430	2121
4970	351512	2050
4971	351600	1980
4972	351687	1909
4973	351771	1838
4974	351855	1768
4975	351926	1697
4976	352019	1626
4977	352101	1556
4978	352182	1485
4979	352259	1414
4980	352337	1343
4981	352407	1273
4982	352474	1202
4983	352551	1131
4984	352631	1061
4985	352692	990
4986	352760	919
4987	352831	848
4988	352899	778
4989	352979	707
4990	353053	636
4991	353129	565
4992	353197	495
4993	353266	424
4994	353343	353
4995	353420	282
4996	353482	212
4997	353538	141
4998	353601	70
4999	353674	0
